Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EmployeeCount,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,Over18,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,employeeid
43,No,Travel_Rarely,574,Research & Development,11,3,Life Sciences,1,1,Male,30,3,3,Healthcare Representative,3,Married,7510,16873,1,Y,Yes,17,3,3,80,1,10,1,3,10,9,0,9,1756
55,No,Travel_Rarely,189,Human Resources,26,4,Human Resources,1,3,Male,71,4,5,Manager,2,Married,19636,25811,4,Y,Yes,18,3,1,80,1,35,0,3,10,9,1,4,1757
31,No,Travel_Frequently,754,Sales,26,4,Marketing,1,1,Male,63,3,2,Sales Executive,4,Single,5617,21075,1,Y,Yes,11,3,3,80,0,10,4,3,10,7,0,8,1758
35,Yes,Travel_Rarely,1395,Research & Development,9,4,Medical,1,2,Female,48,3,2,Research Scientist,3,Single,5098,18698,1,Y,No,19,3,2,80,0,10,5,3,10,7,0,8,1759
56,Yes,Travel_Rarely,310,Research & Development,7,2,Technical Degree,1,4,Male,72,3,1,Laboratory Technician,3,Single,2339,3666,8,Y,No,11,3,4,80,1,14,4,1,10,9,9,8,1760
56,No,Travel_Rarely,310,Research & Development,7,2,Technical Degree,1,4,Male,72,3,1,Laboratory Technician,3,Married,2339,3666,8,Y,No,11,3,4,80,1,14,4,1,10,9,9,8,1761
38,Yes,Travel_Rarely,345,Sales,10,2,Life Sciences,1,2,Female,100,3,2,Sales Executive,4,Divorced,5343,5982,1,Y,No,11,3,3,80,1,10,1,3,10,7,1,9,1762
35,No,Travel_Frequently,1199,Research & Development,18,4,Life Sciences,1,3,Male,80,3,2,Healthcare Representative,3,Married,5689,24594,1,Y,Yes,14,3,3,80,2,10,2,4,10,2,0,2,1763
35,No,Travel_Rarely,1395,Research & Development,9,4,Medical,1,2,Male,48,3,2,Research Scientist,3,Single,5098,18698,1,Y,No,19,3,2,80,0,10,5,3,10,7,0,8,1764
38,No,Travel_Rarely,345,Sales,10,2,Life Sciences,1,1,Male,100,3,2,Sales Executive,4,Single,5343,5982,1,Y,No,11,3,3,80,1,10,1,3,10,7,1,9,1765
35,Yes,Travel_Frequently,1199,Research & Development,18,4,Life Sciences,1,3,Female,80,3,2,Healthcare Representative,3,Married,5689,24594,1,Y,Yes,14,3,2,80,2,10,2,4,10,2,0,2,1766
31,No,Travel_Rarely,311,Research & Development,20,3,Life Sciences,1,2,Male,89,3,2,Laboratory Technician,3,Single,4197,18624,1,Y,No,11,3,1,80,1,10,2,3,10,8,0,2,1767
36,No,Travel_Rarely,1266,Sales,10,4,Technical Degree,1,2,Male,63,2,2,Sales Executive,3,Married,5673,6060,1,Y,Yes,13,3,4,80,1,10,4,3,10,9,1,7,1768
36,Yes,Travel_Frequently,1213,Human Resources,2,1,Human Resources,1,2,Male,94,2,2,Human Resources,4,Divorced,3886,4223,1,Y,No,21,4,4,80,0,10,2,2,10,1,0,8,1769
39,No,Travel_Rarely,867,Research & Development,9,2,Medical,1,1,Male,87,3,2,Manufacturing Director,1,Married,5151,12315,1,Y,Yes,25,4,3,80,1,10,3,3,10,0,7,9,1770
33,No,Travel_Rarely,217,Sales,10,4,Marketing,1,2,Male,43,3,2,Sales Executive,3,Single,5487,10410,1,Y,No,14,3,2,80,0,10,2,2,10,4,0,9,1771
33,No,Travel_Rarely,867,Research & Development,8,4,Life Sciences,1,4,Male,90,4,1,Research Scientist,1,Single,3143,6076,6,Y,No,19,3,2,80,1,14,1,3,10,8,7,6,1772
35,Yes,Travel_Rarely,303,Sales,27,3,Life Sciences,1,3,Female,84,3,2,Sales Executive,4,Single,5813,13492,1,Y,Yes,18,3,2,80,0,10,2,3,10,7,7,7,1773
37,No,Travel_Rarely,1239,Human Resources,8,2,Other,1,3,Male,89,3,2,Human Resources,2,Single,4071,12832,2,Y,No,13,3,3,80,0,19,4,2,10,0,4,7,1774
34,No,Travel_Rarely,810,Sales,8,2,Technical Degree,1,2,Male,92,4,2,Sales Executive,3,Married,6799,22128,1,Y,No,21,4,4,80,2,10,5,3,10,8,4,8,1775
37,Yes,Travel_Rarely,370,Research & Development,10,4,Medical,1,2,Male,58,3,2,Manufacturing Director,1,Divorced,4213,4992,1,Y,No,15,3,2,80,0,10,4,1,10,3,0,8,1776
28,Yes,Non-Travel,1366,Research & Development,24,2,Technical Degree,1,2,Male,72,3,3,Healthcare Representative,1,Single,8722,12355,1,Y,Yes,12,3,3,80,0,10,2,2,10,7,1,9,1777
51,Yes,Travel_Rarely,1323,Research & Development,4,4,Life Sciences,1,1,Male,34,3,1,Research Scientist,3,Married,2461,10332,9,Y,Yes,12,3,3,80,3,18,2,4,10,0,2,7,1778
41,No,Travel_Rarely,509,Research & Development,7,2,Technical Degree,1,2,Male,43,4,1,Research Scientist,3,Single,3376,18863,1,Y,No,13,3,3,80,0,10,3,3,10,6,0,8,1779
35,Yes,Travel_Rarely,1137,Research & Development,21,1,Life Sciences,1,4,Female,51,3,2,Healthcare Representative,4,Married,4014,19170,1,Y,Yes,25,4,2,80,1,10,2,1,10,6,0,7,1780
54,No,Travel_Rarely,1441,Research & Development,17,3,Technical Degree,1,3,Female,56,3,3,Manufacturing Director,3,Single,10739,13943,8,Y,No,11,3,3,80,1,22,2,3,10,7,0,8,1781
33,No,Non-Travel,722,Sales,17,3,Life Sciences,1,4,Male,38,3,4,Manager,3,Single,17444,20489,1,Y,No,11,3,4,80,0,10,2,3,10,8,6,0,1782
35,Yes,Travel_Rarely,882,Sales,3,4,Life Sciences,1,2,Male,92,3,3,Sales Executive,4,Divorced,7823,6812,6,Y,No,13,3,2,80,1,12,2,3,10,9,0,8,1783
44,Yes,Travel_Rarely,621,Research & Development,15,3,Medical,1,1,Female,73,3,3,Healthcare Representative,4,Married,7978,14075,1,Y,Yes,11,3,3,80,1,10,2,3,10,7,0,5,1784
34,No,Travel_Frequently,648,Human Resources,11,3,Life Sciences,1,3,Male,56,2,2,Human Resources,2,Married,4490,21833,4,Y,No,11,3,4,80,2,14,5,4,10,9,1,8,1785
32,No,Travel_Rarely,604,Sales,8,3,Medical,1,3,Male,56,4,2,Sales Executive,4,Single,6209,11693,1,Y,No,15,3,3,80,2,10,4,4,10,7,0,8,1786
31,Yes,Non-Travel,587,Sales,2,4,Life Sciences,1,4,Female,57,3,3,Sales Executive,3,Divorced,9852,8935,1,Y,Yes,19,3,2,80,1,10,5,2,10,8,9,6,1787
32,Yes,Travel_Rarely,1089,Research & Development,7,2,Life Sciences,1,4,Male,79,3,2,Laboratory Technician,3,Single,4883,22845,1,Y,No,18,3,1,80,1,10,3,3,10,4,1,1,1788
31,No,Travel_Rarely,1062,Research & Development,24,3,Medical,1,3,Male,96,2,2,Healthcare Representative,1,Single,6812,17198,1,Y,No,19,3,4,80,0,10,2,3,10,9,1,8,1789
54,Yes,Travel_Rarely,685,Research & Development,3,3,Life Sciences,1,2,Male,85,3,4,Research Director,4,Divorced,17779,23474,3,Y,No,14,3,1,80,0,36,2,3,10,9,0,9,1790
44,No,Travel_Rarely,1117,Research & Development,2,1,Life Sciences,1,1,Female,72,3,1,Research Scientist,4,Married,2011,19982,1,Y,Yes,13,3,3,80,1,10,5,3,10,5,7,7,1791
30,No,Travel_Rarely,852,Sales,10,3,Marketing,1,3,Male,72,2,2,Sales Executive,3,Married,6578,2706,1,Y,No,18,3,1,80,1,10,3,3,10,3,1,4,1792
29,No,Travel_Rarely,1401,Research & Development,6,1,Medical,1,2,Male,54,3,1,Laboratory Technician,4,Single,3131,26342,1,Y,No,13,3,1,80,1,10,5,3,10,8,0,8,1793
30,Yes,Travel_Rarely,853,Research & Development,7,4,Life Sciences,1,3,Female,49,3,2,Laboratory Technician,3,Divorced,3491,11309,1,Y,No,13,3,2,80,3,10,4,2,10,7,8,9,1794
33,No,Travel_Frequently,1146,Sales,25,3,Medical,1,2,Female,82,3,2,Sales Executive,3,Single,4539,4905,1,Y,No,12,3,1,80,1,10,3,2,10,7,0,1,1795
29,No,Travel_Rarely,718,Research & Development,8,1,Medical,1,2,Male,79,2,2,Manufacturing Director,4,Married,5056,17689,1,Y,Yes,15,3,4,80,1,10,2,2,10,7,1,2,1796
54,Yes,Travel_Rarely,584,Research & Development,22,5,Medical,1,2,Female,91,3,4,Manager,3,Divorced,17426,18685,3,Y,No,25,4,3,80,1,36,6,3,10,8,4,7,1797
29,No,Travel_Rarely,991,Sales,5,3,Medical,1,1,Male,43,3,2,Sales Executive,2,Divorced,4187,3356,1,Y,Yes,13,3,3,80,1,10,3,2,10,0,0,9,1798
31,No,Travel_Rarely,1112,Sales,5,4,Life Sciences,1,1,Female,67,3,2,Sales Executive,4,Married,5476,22589,1,Y,No,11,3,1,80,2,10,2,3,10,0,0,2,1799
41,No,Travel_Rarely,918,Sales,6,3,Marketing,1,4,Male,35,3,3,Sales Executive,3,Single,9241,15869,1,Y,No,12,3,2,80,0,10,3,3,10,8,8,7,1800
43,Yes,Travel_Rarely,1179,Sales,2,3,Medical,1,4,Female,73,3,2,Sales Executive,4,Married,7847,6069,1,Y,Yes,17,3,2,80,1,10,3,3,10,9,8,8,1801
34,No,Travel_Rarely,678,Research & Development,19,3,Life Sciences,1,2,Female,35,3,1,Research Scientist,4,Single,2929,20338,1,Y,No,12,3,2,80,0,10,3,3,10,9,8,7,1802
46,No,Travel_Rarely,1277,Sales,2,3,Life Sciences,1,3,Male,74,3,3,Sales Executive,4,Divorced,10368,5596,4,Y,Yes,12,3,4,80,1,13,5,2,10,6,0,3,1803
30,Yes,Travel_Rarely,793,Research & Development,16,1,Life Sciences,1,2,Male,33,3,1,Research Scientist,4,Divorced,2862,3811,1,Y,No,12,3,2,80,1,10,2,2,10,0,0,8,1804
46,No,Travel_Rarely,717,Research & Development,13,4,Life Sciences,1,3,Male,34,3,2,Healthcare Representative,2,Single,5562,9697,6,Y,Yes,14,3,3,80,0,19,3,3,10,7,0,9,1805
44,No,Travel_Frequently,602,Human Resources,1,5,Human Resources,1,1,Male,37,3,2,Human Resources,4,Married,5743,10503,4,Y,Yes,11,3,3,80,0,14,3,3,10,7,0,2,1806
45,No,Travel_Rarely,1329,Research & Development,2,2,Other,1,4,Male,59,2,2,Manufacturing Director,4,Single,5770,5388,1,Y,No,19,3,1,80,2,10,3,3,10,7,3,9,1807
39,Yes,Travel_Rarely,170,Research & Development,3,2,Medical,1,3,Female,76,2,2,Laboratory Technician,3,Divorced,3069,10302,0,Y,No,15,3,2,80,1,11,3,3,10,8,0,7,1808
45,No,Non-Travel,336,Sales,26,3,Marketing,1,1,Male,52,3,2,Sales Executive,1,Single,4385,24162,1,Y,No,15,3,1,80,1,10,2,3,10,7,4,5,1809
45,No,Travel_Rarely,1015,Research & Development,5,5,Medical,1,3,Male,50,1,2,Laboratory Technician,1,Single,5769,23447,1,Y,Yes,14,3,4,80,0,10,3,3,10,7,1,4,1810
30,Yes,Travel_Rarely,740,Sales,1,3,Life Sciences,1,2,Male,64,2,2,Sales Executive,1,Divorced,9714,5323,1,Y,No,11,3,4,80,1,10,4,3,10,8,6,7,1811
45,No,Travel_Rarely,538,Research & Development,1,4,Technical Degree,1,1,Male,66,3,3,Healthcare Representative,2,Divorced,7441,20933,1,Y,Yes,12,3,3,80,3,10,4,3,10,8,7,7,1812
29,No,Travel_Rarely,1370,Research & Development,3,1,Medical,1,2,Male,87,3,1,Laboratory Technician,1,Single,4723,16213,1,Y,Yes,18,3,4,80,0,10,3,3,10,9,1,5,1813
35,No,Travel_Rarely,750,Research & Development,28,3,Life Sciences,1,2,Male,46,4,2,Laboratory Technician,3,Single,3407,25348,1,Y,No,17,3,4,80,2,10,3,2,10,9,6,8,1814
29,Yes,Travel_Rarely,1246,Sales,19,3,Life Sciences,1,3,Female,77,2,2,Sales Executive,3,Divorced,8620,23757,1,Y,No,14,3,2,80,2,10,3,3,10,7,0,4,1815
37,No,Travel_Rarely,674,Research & Development,13,3,Medical,1,1,Male,47,3,2,Research Scientist,4,Single,4285,3031,1,Y,No,17,3,1,80,0,10,2,3,10,8,3,7,1816
34,No,Travel_Rarely,971,Sales,1,3,Technical Degree,1,4,Male,64,2,3,Sales Executive,3,Married,7083,12288,1,Y,Yes,14,3,4,80,0,10,3,3,10,9,8,6,1817
31,Yes,Travel_Frequently,1445,Research & Development,1,5,Life Sciences,1,2,Female,100,4,3,Manufacturing Director,2,Divorced,7446,8931,1,Y,No,11,3,1,80,0,10,2,3,10,8,4,7,1818
48,No,Travel_Rarely,855,Research & Development,4,3,Life Sciences,1,4,Male,54,3,3,Manufacturing Director,4,Single,7898,18706,1,Y,Yes,11,3,3,80,0,11,2,3,10,9,0,8,1819
58,Yes,Travel_Rarely,601,Research & Development,7,4,Medical,1,3,Female,53,2,3,Manufacturing Director,1,Married,10008,12023,7,Y,Yes,14,3,4,80,0,31,0,2,10,9,5,9,1820
34,No,Travel_Rarely,507,Sales,15,2,Medical,1,3,Male,66,3,2,Sales Executive,1,Single,6125,23553,1,Y,No,12,3,4,80,0,10,6,4,10,8,9,6,1821
31,Yes,Travel_Rarely,330,Research & Development,22,4,Medical,1,4,Female,98,3,2,Manufacturing Director,3,Married,6179,21057,1,Y,Yes,15,3,2,80,2,10,3,2,10,2,6,7,1822
29,No,Travel_Rarely,332,Human Resources,17,3,Other,1,2,Male,51,3,3,Human Resources,1,Single,7988,9769,1,Y,No,13,3,1,80,0,10,3,2,10,9,0,9,1823
36,No,Travel_Rarely,172,Research & Development,4,4,Life Sciences,1,1,Male,37,2,2,Laboratory Technician,4,Single,5810,22604,1,Y,No,16,3,4,80,0,10,2,2,10,4,1,8,1824
29,Yes,Travel_Rarely,718,Research & Development,8,1,Medical,1,2,Male,79,2,2,Manufacturing Director,4,Divorced,5056,17689,1,Y,Yes,15,3,3,80,1,10,2,2,10,7,1,2,1825
29,No,Travel_Rarely,1401,Research & Development,6,1,Medical,1,2,Female,54,3,1,Laboratory Technician,4,Married,3131,26342,1,Y,Yes,13,3,3,80,1,10,5,3,10,8,0,8,1826
30,No,Travel_Rarely,852,Sales,10,3,Marketing,1,3,Male,72,2,2,Sales Executive,3,Married,6578,2706,1,Y,No,18,3,1,80,1,10,3,3,10,3,1,4,1827
41,No,Travel_Rarely,509,Research & Development,7,2,Technical Degree,1,2,Male,43,4,1,Research Scientist,3,Single,3376,18863,1,Y,No,13,3,3,80,0,10,3,3,10,6,0,8,1828
51,Yes,Travel_Rarely,1323,Research & Development,4,4,Life Sciences,1,1,Female,34,3,1,Research Scientist,3,Married,2461,10332,9,Y,Yes,12,3,2,80,3,18,2,4,10,0,2,7,1829
28,Yes,Non-Travel,1366,Research & Development,24,2,Technical Degree,1,2,Male,72,3,3,Healthcare Representative,1,Single,8722,12355,1,Y,No,12,3,1,80,0,10,2,2,10,7,1,9,1830
54,No,Travel_Rarely,1441,Research & Development,17,3,Technical Degree,1,3,Male,56,3,3,Manufacturing Director,3,Married,10739,13943,8,Y,No,11,3,4,80,1,22,2,3,10,7,0,8,1831
35,Yes,Travel_Rarely,1137,Research & Development,21,1,Life Sciences,1,2,Female,51,3,2,Healthcare Representative,4,Divorced,4014,19170,1,Y,Yes,25,4,4,80,1,10,2,1,10,6,0,7,1832
35,No,Travel_Rarely,882,Sales,3,4,Life Sciences,1,4,Male,92,3,3,Sales Executive,4,Divorced,7823,6812,6,Y,Yes,13,3,3,80,1,12,2,3,10,9,0,8,1833
33,No,Non-Travel,722,Sales,17,3,Life Sciences,1,4,Male,38,3,4,Manager,3,Single,17444,20489,1,Y,No,11,3,4,80,0,10,2,3,10,8,6,0,1834
37,No,Non-Travel,1252,Sales,19,2,Medical,1,1,Male,32,3,3,Sales Executive,2,Single,7642,4814,1,Y,Yes,13,3,4,80,0,10,2,3,10,0,0,9,1835
29,Yes,Travel_Rarely,1252,Research & Development,23,2,Life Sciences,1,3,Female,81,4,1,Research Scientist,3,Married,2700,23779,1,Y,No,24,4,2,80,1,10,3,3,10,7,0,7,1836
35,Yes,Travel_Frequently,130,Research & Development,25,4,Life Sciences,1,4,Female,96,3,1,Research Scientist,2,Single,2022,16612,1,Y,No,19,3,1,80,1,10,3,2,10,2,7,8,1837
32,No,Travel_Frequently,379,Sales,5,2,Life Sciences,1,2,Male,48,3,2,Sales Executive,2,Married,6524,8891,1,Y,No,14,3,4,80,1,10,3,3,10,8,5,3,1838
37,Yes,Travel_Rarely,674,Research & Development,13,3,Medical,1,2,Male,47,3,2,Research Scientist,4,Divorced,4285,3031,1,Y,No,17,3,1,80,0,10,2,3,10,8,3,7,1839
45,No,Travel_Rarely,538,Research & Development,1,4,Technical Degree,1,1,Male,66,3,3,Healthcare Representative,2,Divorced,7441,20933,1,Y,Yes,12,3,3,80,3,10,4,3,10,8,7,7,1840
34,No,Travel_Rarely,971,Sales,1,3,Technical Degree,1,4,Male,64,2,3,Sales Executive,3,Married,7083,12288,1,Y,Yes,14,3,4,80,0,10,3,3,10,9,8,6,1841
35,No,Travel_Rarely,750,Research & Development,28,3,Life Sciences,1,2,Male,46,4,2,Laboratory Technician,3,Single,3407,25348,1,Y,No,17,3,4,80,2,10,3,2,10,9,6,8,1842
29,Yes,Travel_Rarely,1370,Research & Development,3,1,Medical,1,2,Female,87,3,1,Laboratory Technician,1,Single,4723,16213,1,Y,Yes,18,3,2,80,0,10,3,3,10,9,1,5,1843
30,Yes,Travel_Rarely,740,Sales,1,3,Life Sciences,1,2,Male,64,3,2,Sales Executive,1,Single,9714,5323,1,Y,No,11,3,4,80,1,10,4,3,10,8,6,7,1844
29,No,Travel_Rarely,1246,Sales,19,3,Life Sciences,1,3,Male,77,2,2,Sales Executive,3,Divorced,8620,23757,1,Y,No,14,3,4,80,2,10,3,3,10,7,0,4,1845
31,Yes,Travel_Frequently,1445,Research & Development,1,5,Life Sciences,1,2,Female,100,4,3,Manufacturing Director,2,Divorced,7446,8931,1,Y,No,11,3,1,80,0,10,2,3,10,8,4,7,1846
36,No,Travel_Rarely,172,Research & Development,4,4,Life Sciences,1,1,Male,37,3,2,Laboratory Technician,4,Single,5810,22604,1,Y,Yes,16,3,3,80,0,10,2,2,10,4,1,8,1847
29,No,Travel_Rarely,332,Human Resources,17,3,Other,1,2,Male,51,2,3,Human Resources,1,Single,7988,9769,1,Y,No,13,3,1,80,0,10,3,2,10,9,0,9,1848
31,No,Non-Travel,587,Sales,2,4,Life Sciences,1,4,Male,57,3,3,Sales Executive,3,Single,9852,8935,1,Y,Yes,19,3,1,80,1,10,5,2,10,8,9,6,1849
44,Yes,Travel_Rarely,1117,Research & Development,2,1,Life Sciences,1,1,Female,72,4,1,Research Scientist,4,Married,2011,19982,1,Y,No,13,3,2,80,1,10,5,3,10,5,7,7,1850
30,No,Travel_Rarely,853,Research & Development,7,4,Life Sciences,1,3,Male,49,3,2,Laboratory Technician,3,Single,3491,11309,1,Y,No,13,3,1,80,3,10,4,2,10,7,8,9,1851
54,No,Travel_Rarely,685,Research & Development,3,3,Life Sciences,1,4,Male,85,3,4,Research Director,4,Married,17779,23474,3,Y,No,14,3,4,80,0,36,2,3,10,9,0,9,1852
31,Yes,Travel_Rarely,1062,Research & Development,24,3,Medical,1,2,Female,96,2,2,Healthcare Representative,1,Divorced,6812,17198,1,Y,No,19,3,2,80,0,10,2,3,10,9,1,8,1853
34,No,Travel_Frequently,648,Human Resources,11,3,Life Sciences,1,3,Male,56,3,2,Human Resources,2,Married,4490,21833,4,Y,Yes,11,3,3,80,2,14,5,4,10,9,1,8,1854
33,No,Travel_Frequently,1146,Sales,25,3,Medical,1,2,Female,82,3,2,Sales Executive,3,Married,4539,4905,1,Y,No,12,3,1,80,1,10,3,2,10,7,0,1,1855
44,No,Travel_Rarely,621,Research & Development,15,3,Medical,1,1,Male,73,3,3,Healthcare Representative,4,Single,7978,14075,1,Y,No,11,3,4,80,1,10,2,3,10,7,0,5,1856
32,Yes,Travel_Rarely,604,Sales,8,3,Medical,1,3,Female,56,4,2,Sales Executive,4,Married,6209,11693,1,Y,No,15,3,2,80,2,10,4,4,10,7,0,8,1857
32,Yes,Travel_Rarely,1089,Research & Development,7,2,Life Sciences,1,4,Male,79,3,2,Laboratory Technician,3,Single,4883,22845,1,Y,No,18,3,1,80,1,10,3,3,10,4,1,1,1858
31,No,Travel_Rarely,330,Research & Development,22,4,Medical,1,4,Male,98,3,2,Manufacturing Director,3,Married,6179,21057,1,Y,Yes,15,3,4,80,2,10,3,2,10,2,6,7,1859
48,Yes,Travel_Rarely,855,Research & Development,4,3,Life Sciences,1,2,Male,54,3,3,Manufacturing Director,4,Divorced,7898,18706,1,Y,No,11,3,3,80,0,11,2,3,10,9,0,8,1860
58,Yes,Travel_Rarely,601,Research & Development,7,4,Medical,1,3,Female,53,3,3,Manufacturing Director,1,Married,10008,12023,7,Y,Yes,14,3,3,80,0,31,0,2,10,9,5,9,1861
34,No,Travel_Rarely,507,Sales,15,2,Medical,1,3,Female,66,3,2,Sales Executive,1,Single,6125,23553,1,Y,No,12,3,4,80,0,10,6,4,10,8,9,6,1862
55,No,Travel_Rarely,1117,Sales,18,5,Life Sciences,1,1,Male,83,3,4,Manager,2,Single,16835,9873,3,Y,No,23,4,4,80,0,37,2,3,10,9,7,7,1863
36,Yes,Non-Travel,635,Sales,10,4,Medical,1,2,Female,32,3,3,Sales Executive,4,Single,9980,15318,1,Y,No,14,3,2,80,0,10,3,2,10,3,9,7,1864
42,No,Travel_Rarely,319,Research & Development,24,3,Medical,1,4,Male,56,3,3,Manufacturing Director,1,Single,7406,6950,1,Y,No,21,4,4,80,1,10,5,2,10,9,5,8,1865
34,No,Travel_Rarely,258,Sales,21,4,Life Sciences,1,4,Male,74,4,2,Sales Executive,4,Single,5337,19921,1,Y,No,12,3,4,80,0,10,3,3,10,7,5,7,1866
52,Yes,Travel_Rarely,956,Research & Development,6,2,Technical Degree,1,2,Male,78,3,2,Research Scientist,1,Divorced,5577,22087,3,Y,Yes,12,3,2,80,2,18,3,3,10,9,6,9,1867
42,No,Travel_Rarely,622,Research & Development,2,4,Life Sciences,1,3,Female,81,3,2,Healthcare Representative,4,Married,4089,5718,1,Y,Yes,13,3,3,80,2,10,4,3,10,2,2,2,1868
34,No,Travel_Rarely,1397,Research & Development,1,5,Life Sciences,1,2,Male,42,3,1,Research Scientist,4,Married,2691,7660,1,Y,No,12,3,4,80,1,10,4,2,10,9,8,8,1869
37,No,Travel_Rarely,482,Research & Development,3,3,Other,1,3,Male,36,3,3,Manufacturing Director,3,Single,9434,9606,1,Y,No,15,3,3,80,1,10,2,3,10,7,7,8,1870
33,Yes,Travel_Frequently,1076,Research & Development,3,3,Life Sciences,1,1,Female,70,3,1,Research Scientist,1,Single,3348,3164,1,Y,Yes,11,3,2,80,0,10,3,3,10,8,9,7,1871
32,No,Travel_Rarely,929,Sales,10,3,Marketing,1,4,Male,55,3,2,Sales Executive,4,Single,5396,21703,1,Y,No,12,3,4,80,0,10,2,2,10,7,0,8,1872
29,No,Travel_Frequently,806,Research & Development,1,4,Life Sciences,1,2,Male,76,1,1,Research Scientist,4,Divorced,2720,18959,1,Y,No,18,3,4,80,1,10,5,3,10,7,2,8,1873
56,Yes,Travel_Rarely,832,Research & Development,9,3,Medical,1,2,Male,81,3,4,Healthcare Representative,4,Divorced,11103,20420,7,Y,No,11,3,3,80,0,30,1,2,10,7,1,1,1874
33,Yes,Travel_Rarely,527,Research & Development,1,4,Other,1,4,Male,63,3,1,Research Scientist,4,Single,2686,5207,1,Y,Yes,13,3,3,80,0,10,2,2,10,9,7,8,1875
32,No,Travel_Frequently,430,Research & Development,24,4,Life Sciences,1,1,Male,80,3,2,Laboratory Technician,4,Married,5309,21146,1,Y,No,15,3,4,80,2,10,2,3,10,8,4,7,1876
36,No,Non-Travel,1434,Sales,8,4,Life Sciences,1,1,Male,76,2,3,Sales Executive,1,Single,7587,14229,1,Y,No,15,3,2,80,0,10,1,3,10,7,0,9,1877
30,Yes,Travel_Rarely,570,Sales,5,3,Marketing,1,4,Female,30,2,2,Sales Executive,3,Divorced,6118,5431,1,Y,No,13,3,2,80,3,10,2,3,10,9,1,2,1878
45,No,Travel_Rarely,549,Research & Development,8,4,Other,1,4,Male,75,3,2,Research Scientist,4,Single,3697,9278,9,Y,No,14,3,1,80,2,12,3,3,10,9,9,8,1879
33,No,Travel_Frequently,553,Research & Development,5,4,Life Sciences,1,4,Male,74,3,3,Manager,2,Married,11878,23364,6,Y,No,11,3,4,80,2,12,2,3,10,6,8,8,1880
30,Yes,Travel_Rarely,1275,Research & Development,28,2,Medical,1,2,Female,64,3,2,Research Scientist,4,Divorced,5775,11934,1,Y,No,13,3,4,80,2,11,2,3,10,8,1,9,1881
31,No,Travel_Frequently,798,Research & Development,7,2,Life Sciences,1,3,Female,48,3,3,Manufacturing Director,3,Married,8943,14034,1,Y,Yes,24,4,3,80,1,10,2,3,10,9,8,9,1882
38,No,Travel_Rarely,849,Research & Development,25,2,Life Sciences,1,1,Female,81,2,3,Research Director,2,Married,12061,26707,3,Y,No,17,3,3,80,1,19,2,3,10,8,0,1,1883
29,No,Travel_Rarely,986,Research & Development,3,4,Medical,1,2,Male,93,2,3,Research Director,3,Single,11935,21526,1,Y,No,18,3,3,80,0,10,2,3,10,2,0,7,1884
46,Yes,Travel_Rarely,1485,Research & Development,18,3,Medical,1,3,Female,87,3,2,Manufacturing Director,3,Divorced,4810,26314,2,Y,No,14,3,2,80,1,19,5,2,10,7,0,8,1885
41,No,Travel_Rarely,645,Sales,1,3,Marketing,1,2,Male,49,3,3,Sales Executive,1,Single,8392,19566,1,Y,No,16,3,3,80,1,10,2,3,10,7,0,7,1886
28,No,Travel_Rarely,1300,Research & Development,17,2,Medical,1,3,Male,79,3,2,Laboratory Technician,1,Divorced,4558,13535,1,Y,No,12,3,4,80,1,10,2,3,10,0,1,8,1887
36,Yes,Travel_Rarely,164,Sales,2,2,Medical,1,2,Male,61,2,3,Sales Executive,3,Divorced,7596,3809,1,Y,No,13,3,2,80,2,10,2,3,10,9,9,0,1888
30,No,Travel_Frequently,1312,Research & Development,23,3,Life Sciences,1,1,Male,96,3,1,Research Scientist,3,Divorced,2613,22310,1,Y,Yes,25,4,3,80,3,10,2,2,10,7,0,9,1889
46,No,Travel_Frequently,638,Research & Development,1,3,Medical,1,3,Male,40,2,3,Healthcare Representative,1,Married,10673,3142,2,Y,Yes,13,3,3,80,1,21,5,2,10,9,9,5,1890
30,No,Travel_Rarely,852,Research & Development,1,1,Life Sciences,1,4,Male,55,2,2,Laboratory Technician,4,Single,5126,15998,1,Y,Yes,12,3,3,80,2,10,1,2,10,8,3,0,1891
51,Yes,Travel_Rarely,632,Sales,21,4,Marketing,1,3,Female,71,3,2,Sales Executive,4,Single,5441,8423,0,Y,Yes,22,4,2,80,0,11,2,1,10,7,1,0,1892
38,No,Travel_Frequently,653,Research & Development,29,5,Life Sciences,1,4,Female,50,3,2,Laboratory Technician,4,Single,2406,5456,1,Y,No,11,3,4,80,0,10,2,3,10,3,9,9,1893
32,No,Travel_Rarely,548,Research & Development,1,3,Life Sciences,1,2,Male,66,3,2,Research Scientist,2,Married,6220,7346,1,Y,No,17,3,4,80,2,10,3,3,10,4,0,9,1894
32,Yes,Travel_Frequently,1125,Research & Development,16,1,Life Sciences,1,2,Female,72,1,1,Research Scientist,1,Divorced,3919,4681,1,Y,Yes,22,4,2,80,0,10,5,3,10,2,6,7,1895
